track_name,track_add_date,track_add_time,multiple_artists_bool,name_of_artists,album_name,album_release_date,album_release_date_precision,number_of_tracks_in_album,position_in_playlist,track_duration_ms,track_popularity,track_explicit,images_path,data_collection_date
DJ Play A Christmas Song,12/26/23,9:08:23,FALSE,['Cher'],Christmas,10/20/23,day,13,47,209106,83,FALSE,./images/dj_play_a_christmas_song_cher.jpg,12/26/23
Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,12/26/23,9:08:23,FALSE,['Gene Autry'],Rudolph The Red Nosed Reindeer And Other Christmas Classics,1947,year,18,48,150266,86,FALSE,./images/here_comes_santa_claus_right_down_santa_claus_lane_1947_version_gene_autry.jpg,12/26/23
Thank God It's Christmas - 2011 Remaster,12/26/23,9:08:23,FALSE,['Queen'],The Works (Deluxe Remastered Version),2/27/84,day,15,49,261626,75,FALSE,./images/thank_god_its_christmas_2011_remaster_queen.jpg,12/26/23
Santa's Coming for Us,12/26/23,9:08:23,FALSE,['Sia'],Everyday Is Christmas (Deluxe Edition),11/1/18,day,13,50,206539,87,FALSE,./images/santas_coming_for_us_sia.jpg,12/26/23
All I Want for Christmas Is You,12/27/23,9:24:47,FALSE,['Mariah Carey'],Merry Christmas,10/28/94,day,10,1,241106,100,FALSE,./images/all_i_want_for_christmas_is_you_mariah_carey.jpg,12/27/23
Last Christmas - Single Version,12/27/23,9:24:47,FALSE,['Wham!'],The Singles: Echoes from the Edge of Heaven,7/7/23,day,16,2,265960,89,FALSE,./images/last_christmas_single_version_wham.jpg,12/27/23
greedy,12/27/23,9:24:47,FALSE,['Tate McRae'],greedy,9/15/23,day,1,3,131872,98,TRUE,./images/greedy_tate_mcrae.jpg,12/27/23
Rockin' Around The Christmas Tree,12/27/23,9:24:47,FALSE,['Brenda Lee'],Merry Christmas From Brenda Lee,10/19/64,day,12,4,126266,98,FALSE,./images/rockin_around_the_christmas_tree_brenda_lee.jpg,12/27/23
My Love Mine All Mine,12/27/23,9:24:47,FALSE,['Mitski'],The Land Is Inhospitable and So Are We,9/15/23,day,11,5,137773,97,FALSE,./images/my_love_mine_all_mine_mitski.jpg,12/27/23
Cruel Summer,12/27/23,9:24:47,FALSE,['Taylor Swift'],Lover,8/23/19,day,18,6,178426,97,FALSE,./images/cruel_summer_taylor_swift.jpg,12/27/23
Lovin On Me,12/27/23,9:24:47,FALSE,['Jack Harlow'],Lovin On Me,11/10/23,day,1,7,138411,96,TRUE,./images/lovin_on_me_jack_harlow.jpg,12/27/23
La Diabla,12/27/23,9:24:47,FALSE,['Xavi'],La Diabla,11/30/23,day,1,8,172264,90,FALSE,./images/la_diabla_xavi.jpg,12/27/23
Santa Tell Me,12/27/23,9:24:47,FALSE,['Ariana Grande'],Santa Tell Me,11/24/14,day,1,9,204093,96,FALSE,./images/santa_tell_me_ariana_grande.jpg,12/27/23
Snowman,12/27/23,9:24:47,FALSE,['Sia'],Everyday Is Christmas (Deluxe Edition),11/1/18,day,13,10,165900,94,FALSE,./images/snowman_sia.jpg,12/27/23
Jingle Bell Rock,12/27/23,9:24:47,FALSE,['Bobby Helms'],Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),12/2/57,day,2,11,130973,94,FALSE,./images/jingle_bell_rock_bobby_helms.jpg,12/27/23
"One Of The Girls (with JENNIE, Lily Rose Depp)",12/27/23,9:24:47,TRUE,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']",The Idol Episode 4 (Music from the HBO Original Series),6/23/23,day,3,12,244684,93,FALSE,./images/one_of_the_girls_with_jennie_lily_rose_depp_the_weeknd.jpg,12/27/23
Seven (feat. Latto) (Explicit Ver.),12/27/23,9:24:47,TRUE,"['Jung Kook', 'Latto']",GOLDEN,11/3/23,day,11,13,183550,89,TRUE,./images/seven_feat_latto_explicit_ver_jung_kook.jpg,12/27/23
Let It Snow! Let It Snow! Let It Snow!,12/27/23,9:24:47,FALSE,['Dean Martin'],A Winter Romance,1/1/59,day,12,14,117146,95,FALSE,./images/let_it_snow_let_it_snow_let_it_snow_dean_martin.jpg,12/27/23
It's Beginning to Look a Lot like Christmas,12/27/23,9:24:47,FALSE,['Michael Bublé'],Christmas (Deluxe Special Edition),10/14/11,day,21,15,207199,87,FALSE,./images/its_beginning_to_look_a_lot_like_christmas_michael_bubl.jpg,12/27/23
It's the Most Wonderful Time of the Year,12/27/23,9:24:47,FALSE,['Andy Williams'],The Andy Williams Christmas Album,1963,year,12,16,151000,79,FALSE,./images/its_the_most_wonderful_time_of_the_year_andy_williams.jpg,12/27/23
Paint The Town Red,12/27/23,9:24:47,FALSE,['Doja Cat'],Scarlet,9/20/23,day,15,17,230480,86,TRUE,./images/paint_the_town_red_doja_cat.jpg,12/27/23
Feliz Navidad,12/27/23,9:24:47,FALSE,['José Feliciano'],Feliz Navidad,9/24/02,day,15,18,182066,88,FALSE,./images/feliz_navidad_jos_feliciano.jpg,12/27/23
I Wanna Be Yours,12/27/23,9:24:47,FALSE,['Arctic Monkeys'],AM,9/9/13,day,12,19,183956,94,FALSE,./images/i_wanna_be_yours_arctic_monkeys.jpg,12/27/23
Underneath the Tree,12/27/23,9:24:47,FALSE,['Kelly Clarkson'],Wrapped In Red,10/29/13,day,14,20,229640,86,FALSE,./images/underneath_the_tree_kelly_clarkson.jpg,12/27/23
Standing Next to You,12/27/23,9:24:47,FALSE,['Jung Kook'],GOLDEN,11/3/23,day,11,21,206019,95,FALSE,./images/standing_next_to_you_jung_kook.jpg,12/27/23
BELLAKEO,12/27/23,9:24:47,TRUE,"['Peso Pluma', 'Anitta']",BELLAKEO,12/7/23,day,1,22,197333,88,TRUE,./images/bellakeo_peso_pluma.jpg,12/27/23
QLONA,12/27/23,9:24:47,TRUE,"['KAROL G', 'Peso Pluma']",MAÑANA SERÁ BONITO (BICHOTA SEASON),8/10/23,day,9,23,172797,92,TRUE,./images/qlona_karol_g.jpg,12/27/23
PERRO NEGRO,12/27/23,9:24:47,TRUE,"['Bad Bunny', 'Feid']",nadie sabe lo que va a pasar mañana,10/13/23,day,22,24,162767,95,TRUE,./images/perro_negro_bad_bunny.jpg,12/27/23
Strangers,12/27/23,9:24:47,FALSE,['Kenya Grace'],Strangers,9/1/23,day,1,25,172964,95,FALSE,./images/strangers_kenya_grace.jpg,12/27/23
LUNA,12/27/23,9:24:47,TRUE,"['Feid', 'ATL Jacob']",FERXXOCALIPSIS,12/1/23,day,10,26,196800,89,FALSE,./images/luna_feid.jpg,12/27/23
Stick Season,12/27/23,9:24:47,FALSE,['Noah Kahan'],Stick Season,10/14/22,day,14,27,182346,92,FALSE,./images/stick_season_noah_kahan.jpg,12/27/23
Si No Estás,12/27/23,9:24:47,FALSE,['iñigo quintero'],Si No Estás,9/23/22,day,1,28,184061,96,FALSE,./images/si_no_ests_iigo_quintero.jpg,12/27/23
La Víctima,12/27/23,9:24:47,FALSE,['Xavi'],La Víctima,8/17/23,day,1,29,156345,90,TRUE,./images/la_vctima_xavi.jpg,12/27/23
Sleigh Ride,12/27/23,9:24:47,FALSE,['The Ronettes'],Sleigh Ride,12/4/20,day,15,30,181266,84,FALSE,./images/sleigh_ride_the_ronettes.jpg,12/27/23
Que Onda,12/27/23,9:24:47,TRUE,"['Calle 24', 'Chino Pacas', 'Fuerza Regida']",Que Onda,8/30/23,day,1,31,191466,93,TRUE,./images/que_onda_calle_24.jpg,12/27/23
Water,12/27/23,9:24:47,FALSE,['Tyla'],Water,7/28/23,day,1,32,200255,93,FALSE,./images/water_tyla.jpg,12/27/23
HARLEY QUINN,12/27/23,9:24:47,TRUE,"['Fuerza Regida', 'Marshmello']",Pa las Baby's Y Belikeada,10/20/23,day,30,33,143327,93,TRUE,./images/harley_quinn_fuerza_regida.jpg,12/27/23
Starboy,12/27/23,9:24:47,TRUE,"['The Weeknd', 'Daft Punk']",Starboy,11/25/16,day,18,34,230453,92,TRUE,./images/starboy_the_weeknd.jpg,12/27/23
Holly Jolly Christmas,12/27/23,9:24:47,FALSE,['Michael Bublé'],Christmas,10/14/11,day,16,35,119786,83,FALSE,./images/holly_jolly_christmas_michael_bubl.jpg,12/27/23
Agora Hills,12/27/23,9:24:47,FALSE,['Doja Cat'],Scarlet,9/20/23,day,15,36,265360,83,TRUE,./images/agora_hills_doja_cat.jpg,12/27/23
vampire,12/27/23,9:24:47,FALSE,['Olivia Rodrigo'],GUTS,9/8/23,day,12,37,219724,93,TRUE,./images/vampire_olivia_rodrigo.jpg,12/27/23
Mistletoe,12/27/23,9:24:47,FALSE,['Justin Bieber'],Under The Mistletoe (Deluxe Edition),1/1/11,day,15,38,182946,92,FALSE,./images/mistletoe_justin_bieber.jpg,12/27/23
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,12/27/23,9:24:47,TRUE,"['The Weeknd', 'Playboi Carti', 'Madonna']",Popular (Music from the HBO Original Series),6/2/23,day,1,39,215466,90,TRUE,./images/popular_with_playboi_carti_madonna_music_from_the_hbo_original_series_the_weeknd.jpg,12/27/23
Daylight,12/27/23,9:24:47,FALSE,['David Kushner'],Daylight,4/14/23,day,1,40,212953,93,FALSE,./images/daylight_david_kushner.jpg,12/27/23
Kill Bill,12/27/23,9:24:47,FALSE,['SZA'],SOS,12/8/22,day,23,41,153946,90,FALSE,./images/kill_bill_sza.jpg,12/27/23
Según Quién,12/27/23,9:24:47,TRUE,"['Maluma', 'Carin Leon']",Don Juan,8/25/23,day,25,42,142334,89,TRUE,./images/segn_quin_maluma.jpg,12/27/23
Happy Xmas (War Is Over) - Remastered 2010,12/27/23,9:24:47,TRUE,"['John Lennon', 'Yoko Ono']",Signature Box,10/5/10,day,119,43,214333,92,FALSE,./images/happy_xmas_war_is_over_remastered_2010_john_lennon.jpg,12/27/23
Surround Sound (feat. 21 Savage & Baby Tate),12/27/23,9:24:47,TRUE,"['JID', '21 Savage', 'Baby Tate']",The Forever Story (Extended Version),10/31/22,day,16,44,229938,91,TRUE,./images/surround_sound_feat_21_savage_baby_tate_jid.jpg,12/27/23
As It Was,12/27/23,9:24:47,FALSE,['Harry Styles'],Harry's House,5/20/22,day,13,45,167303,93,FALSE,./images/as_it_was_harry_styles.jpg,12/27/23
MONACO,12/27/23,9:24:47,FALSE,['Bad Bunny'],nadie sabe lo que va a pasar mañana,10/13/23,day,22,46,267194,94,TRUE,./images/monaco_bad_bunny.jpg,12/27/23
"What Was I Made For? [From The Motion Picture ""Barbie""]",12/27/23,9:24:47,FALSE,['Billie Eilish'],"What Was I Made For? [From The Motion Picture ""Barbie""]",7/13/23,day,1,47,222369,92,FALSE,./images/what_was_i_made_for_from_the_motion_picture_barbie_billie_eilish.jpg,12/27/23
3D (feat. Jack Harlow),12/27/23,9:24:47,TRUE,"['Jung Kook', 'Jack Harlow']",3D : The Remixes,10/2/23,day,7,48,201812,85,TRUE,./images/3d_feat_jack_harlow_jung_kook.jpg,12/27/23
The Night We Met,12/27/23,9:24:47,FALSE,['Lord Huron'],Strange Trails,4/7/15,day,14,49,208211,81,FALSE,./images/the_night_we_met_lord_huron.jpg,12/27/23
Pehle Bhi Main,12/27/23,9:24:47,TRUE,"['Vishal Mishra', 'Raj Shekhar']",ANIMAL,11/24/23,day,8,50,250158,87,FALSE,./images/pehle_bhi_main_vishal_mishra.jpg,12/27/23
greedy,12/28/23,8:33:59,FALSE,['Tate McRae'],greedy,9/15/23,day,1,1,131872,96,TRUE,./images/greedy_tate_mcrae.jpg,12/28/23
Cruel Summer,12/28/23,8:33:59,FALSE,['Taylor Swift'],Lover,8/23/19,day,18,2,178426,95,FALSE,./images/cruel_summer_taylor_swift.jpg,12/28/23
Lovin On Me,12/28/23,8:33:59,FALSE,['Jack Harlow'],Lovin On Me,11/10/23,day,1,3,138411,94,TRUE,./images/lovin_on_me_jack_harlow.jpg,12/28/23
My Love Mine All Mine,12/28/23,8:33:59,FALSE,['Mitski'],The Land Is Inhospitable and So Are We,9/15/23,day,11,4,137773,95,FALSE,./images/my_love_mine_all_mine_mitski.jpg,12/28/23
La Diabla,12/28/23,8:33:59,FALSE,['Xavi'],La Diabla,11/30/23,day,1,5,172264,89,FALSE,./images/la_diabla_xavi.jpg,12/28/23
"One Of The Girls (with JENNIE, Lily Rose Depp)",12/28/23,8:33:59,TRUE,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']",The Idol Episode 4 (Music from the HBO Original Series),6/23/23,day,3,6,244684,92,FALSE,./images/one_of_the_girls_with_jennie_lily_rose_depp_the_weeknd.jpg,12/28/23
Seven (feat. Latto) (Explicit Ver.),12/28/23,8:33:59,TRUE,"['Jung Kook', 'Latto']",GOLDEN,11/3/23,day,11,7,183550,87,TRUE,./images/seven_feat_latto_explicit_ver_jung_kook.jpg,12/28/23
Paint The Town Red,12/28/23,8:33:59,FALSE,['Doja Cat'],Scarlet,9/20/23,day,15,8,230480,85,TRUE,./images/paint_the_town_red_doja_cat.jpg,12/28/23
BELLAKEO,12/28/23,8:33:59,TRUE,"['Peso Pluma', 'Anitta']",BELLAKEO,12/7/23,day,1,9,197333,87,TRUE,./images/bellakeo_peso_pluma.jpg,12/28/23
Strangers,12/28/23,8:33:59,FALSE,['Kenya Grace'],Strangers,9/1/23,day,1,10,172964,93,FALSE,./images/strangers_kenya_grace.jpg,12/28/23
I Wanna Be Yours,12/28/23,8:33:59,FALSE,['Arctic Monkeys'],AM,9/9/13,day,12,11,183956,92,FALSE,./images/i_wanna_be_yours_arctic_monkeys.jpg,12/28/23
Stick Season,12/28/23,8:33:59,FALSE,['Noah Kahan'],Stick Season,10/14/22,day,14,12,182346,90,FALSE,./images/stick_season_noah_kahan.jpg,12/28/23
QLONA,12/28/23,8:33:59,TRUE,"['KAROL G', 'Peso Pluma']",MAÑANA SERÁ BONITO (BICHOTA SEASON),8/10/23,day,9,13,172797,90,TRUE,./images/qlona_karol_g.jpg,12/28/23
PERRO NEGRO,12/28/23,8:33:59,TRUE,"['Bad Bunny', 'Feid']",nadie sabe lo que va a pasar mañana,10/13/23,day,22,14,162767,93,TRUE,./images/perro_negro_bad_bunny.jpg,12/28/23
La Víctima,12/28/23,8:33:59,FALSE,['Xavi'],La Víctima,8/17/23,day,1,15,156345,89,TRUE,./images/la_vctima_xavi.jpg,12/28/23
LUNA,12/28/23,8:33:59,TRUE,"['Feid', 'ATL Jacob']",FERXXOCALIPSIS,12/1/23,day,10,16,196800,88,FALSE,./images/luna_feid.jpg,12/28/23
Standing Next to You,12/28/23,8:33:59,FALSE,['Jung Kook'],GOLDEN,11/3/23,day,11,17,206019,94,FALSE,./images/standing_next_to_you_jung_kook.jpg,12/28/23
Si No Estás,12/28/23,8:33:59,FALSE,['iñigo quintero'],Si No Estás,9/23/22,day,1,18,184061,94,FALSE,./images/si_no_ests_iigo_quintero.jpg,12/28/23
Water,12/28/23,8:33:59,FALSE,['Tyla'],Water,7/28/23,day,1,19,200255,92,FALSE,./images/water_tyla.jpg,12/28/23
Que Onda,12/28/23,8:33:59,TRUE,"['Calle 24', 'Chino Pacas', 'Fuerza Regida']",Que Onda,8/30/23,day,1,20,191466,91,TRUE,./images/que_onda_calle_24.jpg,12/28/23
Last Christmas - Single Version,12/28/23,8:33:59,FALSE,['Wham!'],The Singles: Echoes from the Edge of Heaven,7/7/23,day,16,21,265960,89,FALSE,./images/last_christmas_single_version_wham.jpg,12/28/23
All I Want for Christmas Is You,12/28/23,8:33:59,FALSE,['Mariah Carey'],Merry Christmas,10/28/94,day,10,22,241106,100,FALSE,./images/all_i_want_for_christmas_is_you_mariah_carey.jpg,12/28/23
HARLEY QUINN,12/28/23,8:33:59,TRUE,"['Fuerza Regida', 'Marshmello']",Pa las Baby's Y Belikeada,10/20/23,day,30,23,143327,92,TRUE,./images/harley_quinn_fuerza_regida.jpg,12/28/23
Starboy,12/28/23,8:33:59,TRUE,"['The Weeknd', 'Daft Punk']",Starboy,11/25/16,day,18,24,230453,91,TRUE,./images/starboy_the_weeknd.jpg,12/28/23
vampire,12/28/23,8:33:59,FALSE,['Olivia Rodrigo'],GUTS,9/8/23,day,12,25,219724,91,TRUE,./images/vampire_olivia_rodrigo.jpg,12/28/23
Agora Hills,12/28/23,8:33:59,FALSE,['Doja Cat'],Scarlet,9/20/23,day,15,26,265360,82,TRUE,./images/agora_hills_doja_cat.jpg,12/28/23
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,12/28/23,8:33:59,TRUE,"['The Weeknd', 'Playboi Carti', 'Madonna']",Popular (Music from the HBO Original Series),6/2/23,day,1,27,215466,89,TRUE,./images/popular_with_playboi_carti_madonna_music_from_the_hbo_original_series_the_weeknd.jpg,12/28/23
Daylight,12/28/23,8:33:59,FALSE,['David Kushner'],Daylight,4/14/23,day,1,28,212953,91,FALSE,./images/daylight_david_kushner.jpg,12/28/23
Kill Bill,12/28/23,8:33:59,FALSE,['SZA'],SOS,12/8/22,day,23,29,153946,88,FALSE,./images/kill_bill_sza.jpg,12/28/23
As It Was,12/28/23,8:33:59,FALSE,['Harry Styles'],Harry's House,5/20/22,day,13,30,167303,91,FALSE,./images/as_it_was_harry_styles.jpg,12/28/23
Según Quién,12/28/23,8:33:59,TRUE,"['Maluma', 'Carin Leon']",Don Juan,8/25/23,day,25,31,142334,87,TRUE,./images/segn_quin_maluma.jpg,12/28/23
Surround Sound (feat. 21 Savage & Baby Tate),12/28/23,8:33:59,TRUE,"['JID', '21 Savage', 'Baby Tate']",The Forever Story (Extended Version),10/31/22,day,16,32,229938,89,TRUE,./images/surround_sound_feat_21_savage_baby_tate_jid.jpg,12/28/23
MONACO,12/28/23,8:33:59,FALSE,['Bad Bunny'],nadie sabe lo que va a pasar mañana,10/13/23,day,22,33,267194,92,TRUE,./images/monaco_bad_bunny.jpg,12/28/23
"What Was I Made For? [From The Motion Picture ""Barbie""]",12/28/23,8:33:59,FALSE,['Billie Eilish'],"What Was I Made For? [From The Motion Picture ""Barbie""]",7/13/23,day,1,34,222369,90,FALSE,./images/what_was_i_made_for_from_the_motion_picture_barbie_billie_eilish.jpg,12/28/23
The Night We Met,12/28/23,8:33:59,FALSE,['Lord Huron'],Strange Trails,4/7/15,day,14,35,208211,79,FALSE,./images/the_night_we_met_lord_huron.jpg,12/28/23
Snowman,12/28/23,8:33:59,FALSE,['Sia'],Everyday Is Christmas (Deluxe Edition),11/1/18,day,13,36,165900,94,FALSE,./images/snowman_sia.jpg,12/28/23
Die For You,12/28/23,8:33:59,FALSE,['The Weeknd'],Starboy,11/24/16,day,18,37,260253,87,FALSE,./images/die_for_you_the_weeknd.jpg,12/28/23
Flowers,12/28/23,8:33:59,FALSE,['Miley Cyrus'],Endless Summer Vacation,8/18/23,day,14,38,200600,90,FALSE,./images/flowers_miley_cyrus.jpg,12/28/23
3D (feat. Jack Harlow),12/28/23,8:33:59,TRUE,"['Jung Kook', 'Jack Harlow']",3D : The Remixes,10/2/23,day,7,39,201812,83,TRUE,./images/3d_feat_jack_harlow_jung_kook.jpg,12/28/23
LALA,12/28/23,8:33:59,FALSE,['Myke Towers'],LA VIDA ES UNA,3/23/23,day,23,40,197920,91,TRUE,./images/lala_myke_towers.jpg,12/28/23
Love Me Again,12/28/23,8:33:59,FALSE,['V'],Layover,8/11/23,day,2,41,182293,88,FALSE,./images/love_me_again_v.jpg,12/28/23
I Remember Everything (feat. Kacey Musgraves),12/28/23,8:33:59,TRUE,"['Zach Bryan', 'Kacey Musgraves']",Zach Bryan,8/25/23,day,16,42,227195,89,FALSE,./images/i_remember_everything_feat_kacey_musgraves_zach_bryan.jpg,12/28/23
LADY GAGA,12/28/23,8:33:59,TRUE,"['Peso Pluma', 'Gabito Ballesteros', 'Junior H']",GÉNESIS,6/29/23,day,17,43,212878,90,TRUE,./images/lady_gaga_peso_pluma.jpg,12/28/23
fukumean,12/28/23,8:33:59,FALSE,['Gunna'],a Gift & a Curse,6/16/23,day,15,44,125040,90,TRUE,./images/fukumean_gunna.jpg,12/28/23
Snooze,12/28/23,8:33:59,FALSE,['SZA'],SOS,12/9/22,day,23,45,201800,90,TRUE,./images/snooze_sza.jpg,12/28/23
Sweater Weather,12/28/23,8:33:59,FALSE,['The Neighbourhood'],I Love You.,4/19/13,day,11,46,240400,89,FALSE,./images/sweater_weather_the_neighbourhood.jpg,12/28/23
Pehle Bhi Main,12/28/23,8:33:59,TRUE,"['Vishal Mishra', 'Raj Shekhar']",ANIMAL,11/24/23,day,8,47,250158,86,FALSE,./images/pehle_bhi_main_vishal_mishra.jpg,12/28/23
Houdini,12/28/23,8:33:59,FALSE,['Dua Lipa'],Houdini,11/9/23,day,1,48,185917,90,FALSE,./images/houdini_dua_lipa.jpg,12/28/23
Blinding Lights,12/28/23,8:33:59,FALSE,['The Weeknd'],After Hours,3/20/20,day,14,49,200040,89,FALSE,./images/blinding_lights_the_weeknd.jpg,12/28/23
Dance The Night - From Barbie The Album,12/28/23,8:33:59,FALSE,['Dua Lipa'],Dance The Night (From Barbie The Album),5/25/23,day,1,50,176579,89,FALSE,./images/dance_the_night_from_barbie_the_album_dua_lipa.jpg,12/28/23
greedy,12/29/23,9:08:54,FALSE,['Tate McRae'],greedy,9/15/23,day,1,1,131872,96,TRUE,./images/greedy_tate_mcrae.jpg,12/29/23
Lovin On Me,12/29/23,9:08:54,FALSE,['Jack Harlow'],Lovin On Me,11/10/23,day,1,2,138411,94,TRUE,./images/lovin_on_me_jack_harlow.jpg,12/29/23
Cruel Summer,12/29/23,9:08:54,FALSE,['Taylor Swift'],Lover,8/23/19,day,18,3,178426,95,FALSE,./images/cruel_summer_taylor_swift.jpg,12/29/23
La Diabla,12/29/23,9:08:54,FALSE,['Xavi'],La Diabla,11/30/23,day,1,4,172264,90,FALSE,./images/la_diabla_xavi.jpg,12/29/23
My Love Mine All Mine,12/29/23,9:08:54,FALSE,['Mitski'],The Land Is Inhospitable and So Are We,9/15/23,day,11,5,137773,95,FALSE,./images/my_love_mine_all_mine_mitski.jpg,12/29/23
"One Of The Girls (with JENNIE, Lily Rose Depp)",12/29/23,9:08:54,TRUE,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']",The Idol Episode 4 (Music from the HBO Original Series),6/23/23,day,3,6,244684,92,FALSE,./images/one_of_the_girls_with_jennie_lily_rose_depp_the_weeknd.jpg,12/29/23
Seven (feat. Latto) (Explicit Ver.),12/29/23,9:08:54,TRUE,"['Jung Kook', 'Latto']",GOLDEN,11/3/23,day,11,7,183550,87,TRUE,./images/seven_feat_latto_explicit_ver_jung_kook.jpg,12/29/23
BELLAKEO,12/29/23,9:08:54,TRUE,"['Peso Pluma', 'Anitta']",BELLAKEO,12/7/23,day,1,8,197333,88,TRUE,./images/bellakeo_peso_pluma.jpg,12/29/23
Paint The Town Red,12/29/23,9:08:54,FALSE,['Doja Cat'],Scarlet,9/20/23,day,15,9,230480,85,TRUE,./images/paint_the_town_red_doja_cat.jpg,12/29/23
Stick Season,12/29/23,9:08:54,FALSE,['Noah Kahan'],Stick Season,10/14/22,day,14,10,182346,91,FALSE,./images/stick_season_noah_kahan.jpg,12/29/23
La Víctima,12/29/23,9:08:54,FALSE,['Xavi'],La Víctima,8/17/23,day,1,11,156345,89,TRUE,./images/la_vctima_xavi.jpg,12/29/23
Strangers,12/29/23,9:08:54,FALSE,['Kenya Grace'],Strangers,9/1/23,day,1,12,172964,93,FALSE,./images/strangers_kenya_grace.jpg,12/29/23
QLONA,12/29/23,9:08:54,TRUE,"['KAROL G', 'Peso Pluma']",MAÑANA SERÁ BONITO (BICHOTA SEASON),8/10/23,day,9,13,172797,90,TRUE,./images/qlona_karol_g.jpg,12/29/23
I Wanna Be Yours,12/29/23,9:08:54,FALSE,['Arctic Monkeys'],AM,9/9/13,day,12,14,183956,92,FALSE,./images/i_wanna_be_yours_arctic_monkeys.jpg,12/29/23
PERRO NEGRO,12/29/23,9:08:54,TRUE,"['Bad Bunny', 'Feid']",nadie sabe lo que va a pasar mañana,10/13/23,day,22,15,162767,93,TRUE,./images/perro_negro_bad_bunny.jpg,12/29/23
LUNA,12/29/23,9:08:54,TRUE,"['Feid', 'ATL Jacob']",FERXXOCALIPSIS,12/1/23,day,10,16,196800,89,FALSE,./images/luna_feid.jpg,12/29/23
Standing Next to You,12/29/23,9:08:54,FALSE,['Jung Kook'],GOLDEN,11/3/23,day,11,17,206019,94,FALSE,./images/standing_next_to_you_jung_kook.jpg,12/29/23
Si No Estás,12/29/23,9:08:54,FALSE,['iñigo quintero'],Si No Estás,9/23/22,day,1,18,184061,94,FALSE,./images/si_no_ests_iigo_quintero.jpg,12/29/23
Water,12/29/23,9:08:54,FALSE,['Tyla'],Water,7/28/23,day,1,19,200255,92,FALSE,./images/water_tyla.jpg,12/29/23
Que Onda,12/29/23,9:08:54,TRUE,"['Calle 24', 'Chino Pacas', 'Fuerza Regida']",Que Onda,8/30/23,day,1,20,191466,92,TRUE,./images/que_onda_calle_24.jpg,12/29/23
HARLEY QUINN,12/29/23,9:08:54,TRUE,"['Fuerza Regida', 'Marshmello']",Pa las Baby's Y Belikeada,10/20/23,day,30,21,143327,92,TRUE,./images/harley_quinn_fuerza_regida.jpg,12/29/23
